Date,Open,High,Low,Close,Adj Close,Volume
2007-12-19,101.040001,101.220001,101.040001,101.220001,63.110535,47900
2007-12-20,101.309998,101.309998,101.260002,101.260002,63.135437,1500
2007-12-21,101.500000,101.540001,101.029999,101.150002,63.066837,23500
2007-12-24,101.330002,101.330002,101.330002,101.330002,63.179073,100
2007-12-26,101.290001,101.410004,101.290001,101.410004,63.228958,400
2007-12-27,101.250000,101.250000,101.099998,101.169998,63.179611,1300
2007-12-28,101.199997,101.209999,101.169998,101.209999,63.204567,2900
2007-12-31,101.370003,101.400002,101.349998,101.349998,63.292011,1600
2008-01-02,101.150002,101.529999,101.150002,101.489998,63.379475,7600
2008-01-03,101.769997,101.769997,101.669998,101.669998,63.491833,2300
2008-01-04,101.739998,101.739998,101.660004,101.720001,63.523102,1800
2008-01-07,101.860001,101.949997,101.690002,101.949997,63.666725,11000
2008-01-08,102.230003,102.230003,101.239998,102.199997,63.822845,45700
2008-01-09,102.220001,102.220001,102.120003,102.120003,63.772888,1400
2008-01-10,102.089996,102.209999,102.089996,102.209999,63.829063,300
2008-01-11,102.019997,102.070000,101.839996,101.839996,63.598022,1800
2008-01-14,102.099998,102.190002,102.099998,102.190002,63.816608,13100
2008-01-15,102.260002,102.360001,102.260002,102.360001,63.922779,104100
2008-01-16,102.339996,102.500000,102.110001,102.500000,64.010201,3100
2008-01-17,102.480003,102.480003,102.300003,102.410004,63.953987,45700
2008-01-18,102.059998,102.480003,102.050003,102.470001,63.991478,4300
2008-01-22,102.000000,102.010002,101.550003,101.980003,63.685410,6000
2008-01-23,102.040001,102.250000,101.900002,102.000000,63.697929,12000
2008-01-24,102.269997,102.269997,101.760002,102.019997,63.710377,26900
2008-01-25,102.059998,102.250000,102.059998,102.180000,63.810284,1400
2008-01-28,102.110001,102.139999,102.110001,102.139999,63.785397,2000
2008-01-29,102.220001,102.220001,101.970001,101.970001,63.679203,1200
2008-01-30,101.889999,102.279999,101.889999,102.279999,63.872814,2400
2008-01-31,102.300003,102.330002,102.150002,102.309998,63.891552,600
2008-02-01,102.279999,102.279999,101.559998,101.839996,63.895313,7300
2008-02-04,101.879997,101.879997,101.879997,101.879997,63.920406,1100
2008-02-05,101.940002,101.940002,101.500000,101.650002,63.776119,11600
2008-02-06,101.650002,101.690002,101.650002,101.690002,63.801189,1900
2008-02-07,101.510002,101.510002,101.029999,101.330002,63.575306,11200
2008-02-08,100.820000,100.940002,100.699997,100.940002,63.330627,7300
2008-02-11,101.010002,101.010002,100.739998,100.889999,63.299263,4300
2008-02-12,100.839996,100.919998,100.660004,100.919998,63.318081,3300
2008-02-13,100.879997,101.110001,100.879997,101.110001,63.437309,3200
2008-02-14,101.139999,101.139999,101.019997,101.099998,63.431034,3500
2008-02-15,101.040001,101.290001,101.040001,101.290001,63.550243,900
2008-02-19,100.820000,100.820000,100.529999,100.529999,63.073372,2200
2008-02-20,100.529999,100.529999,100.529999,100.529999,63.073372,0
2008-02-21,100.629997,100.629997,100.300003,100.419998,63.004375,1600
2008-02-22,100.790001,100.790001,100.790001,100.790001,63.236500,1700
2008-02-25,100.860001,100.919998,100.860001,100.919998,63.318081,2100
2008-02-26,100.849998,101.019997,100.849998,101.010002,63.374542,1100
2008-02-27,101.160004,101.260002,101.160004,101.209999,63.500042,20600
2008-02-28,101.110001,101.120003,101.110001,101.120003,63.443516,217400
2008-02-29,101.389999,101.430000,101.269997,101.419998,63.631752,3000
2008-03-03,101.059998,101.059998,100.730003,101.010002,63.640602,3500
2008-03-04,100.760002,101.010002,100.680000,100.879997,63.558674,4100
2008-03-05,100.989998,101.019997,100.900002,101.019997,63.646927,3400
2008-03-06,101.029999,101.029999,100.870003,100.870003,63.552429,900
2008-03-07,100.800003,100.800003,100.699997,100.769997,63.489429,3600
2008-03-10,100.800003,100.800003,100.779999,100.779999,63.495701,1300
2008-03-11,100.690002,100.690002,100.550003,100.690002,63.439026,1500
2008-03-12,100.820000,100.820000,100.739998,100.739998,63.470512,5500
2008-03-13,100.779999,100.830002,100.389999,100.500000,63.319279,6000
2008-03-14,100.830002,100.940002,100.690002,100.940002,63.596500,7000
2008-03-17,100.599998,100.730003,100.529999,100.730003,63.464214,700
2008-03-18,100.559998,101.230003,100.529999,101.230003,63.779243,6600
2008-03-19,101.300003,101.349998,101.010002,101.349998,63.854839,2100
2008-03-20,100.910004,101.330002,100.910004,101.330002,63.842232,2100
2008-03-24,101.309998,101.349998,100.980003,101.349998,63.854839,4300
2008-03-25,101.099998,101.389999,101.099998,101.150002,63.728817,5400
2008-03-26,101.320000,101.349998,101.199997,101.349998,63.854839,7400
2008-03-27,101.019997,101.309998,101.019997,101.309998,63.829662,2200
2008-03-28,101.220001,101.220001,100.809998,101.120003,63.709957,3900
2008-03-31,101.180000,101.180000,101.080002,101.089996,63.690983,2300
2008-04-01,100.739998,100.910004,100.500000,100.519997,63.620762,19500
