Date,Open,High,Low,Close,Adj Close,Volume
2007-04-11,104.349998,104.389999,104.349998,104.349998,50.645535,1900
2007-04-12,104.419998,104.419998,104.349998,104.419998,50.679504,6100
2007-04-13,104.389999,104.489998,104.230003,104.230003,50.587307,3400
2007-04-16,104.269997,104.269997,104.150002,104.190002,50.567902,7600
2007-04-17,104.150002,104.400002,104.139999,104.139999,50.543587,28100
2007-04-18,104.190002,104.269997,104.150002,104.169998,50.558197,6300
2007-04-19,104.199997,104.570000,104.059998,104.529999,50.732903,47500
2007-04-20,104.540001,104.540001,104.449997,104.470001,50.703754,4900
2007-04-23,104.589996,104.660004,104.449997,104.529999,50.732903,1700
2007-04-24,104.589996,105.309998,104.419998,105.250000,51.082348,398500
2007-04-25,105.279999,105.410004,105.279999,105.410004,51.160015,16300
2007-04-26,105.430000,105.599998,105.290001,105.599998,51.252220,48200
2007-04-27,105.510002,105.599998,105.510002,105.599998,51.252220,8300
2007-04-30,105.559998,105.629997,105.330002,105.610001,51.257061,15500
2007-05-01,105.269997,105.430000,105.269997,105.330002,51.263409,8600
2007-05-02,105.349998,105.389999,105.199997,105.290001,51.243950,4700
2007-05-03,105.370003,105.480003,105.199997,105.300003,51.248810,17200
2007-05-04,105.349998,105.440002,105.209999,105.430000,51.312069,4600
2007-05-07,105.320000,105.419998,105.300003,105.419998,51.307198,4200
2007-05-08,105.540001,105.550003,105.449997,105.500000,51.346153,16100
2007-05-09,105.589996,105.599998,105.160004,105.220001,51.209843,9400
2007-05-10,105.699997,105.809998,105.510002,105.599998,51.394779,17400
2007-05-11,105.639999,105.779999,105.559998,105.660004,51.424019,12200
2007-05-14,105.690002,105.699997,105.550003,105.650002,51.419121,11600
2007-05-15,105.699997,105.930000,105.570000,105.570000,51.380188,39400
2007-05-16,105.830002,105.860001,105.820000,105.849998,51.516502,78100
2007-05-17,105.889999,105.930000,105.690002,105.820000,51.501888,14500
2007-05-18,105.949997,105.949997,105.849998,105.849998,51.516502,5200
2007-05-21,105.940002,105.959999,105.849998,105.949997,51.565147,14600
2007-05-22,106.080002,106.089996,105.730003,105.959999,51.570011,10200
2007-05-23,105.919998,106.110001,105.699997,105.879997,51.531075,22500
2007-05-24,106.040001,106.040001,105.849998,105.910004,51.545696,17100
2007-05-25,105.970001,106.470001,105.800003,106.059998,51.618668,7400
2007-05-29,105.699997,105.720001,105.580002,105.639999,51.414265,4900
